word,subjCode,infinitiveForm,conjugatedForm,task,rating,english,lexicalCategory,X30mos,phonemes,morphemes,logFreq
598,con37,tut_,tut_,conjugated,-1,choo choo,onomatopoeia and interjections,44.6,4,1,NA
598,con45,tut_,tut_,conjugated,0,choo choo,onomatopoeia and interjections,44.6,4,1,NA
598,con42,tut_,tut_,conjugated,-1,choo choo,onomatopoeia and interjections,44.6,4,1,NA
598,con30,tut_,tut_,conjugated,-4,choo choo,onomatopoeia and interjections,44.6,4,1,NA
598,con1,tut_,tut_,conjugated,-2,choo choo,onomatopoeia and interjections,44.6,4,1,NA
598,con33,tut_,tut_,conjugated,1,choo choo,onomatopoeia and interjections,44.6,4,1,NA
598,con11,tut_,tut_,conjugated,1,choo choo,onomatopoeia and interjections,44.6,4,1,NA
1,inf17,a,a,infinitive,-5,at,function,75.4,1,1,5.7241931
1,inf48,a,a,infinitive,0,at,function,75.4,1,1,5.7241931
1,inf4,a,a,infinitive,0,at,function,75.4,1,1,5.7241931
1,inf1,a,a,infinitive,0,at,function,75.4,1,1,5.7241931
1,inf13,a,a,infinitive,1,at,function,75.4,1,1,5.7241931
1,inf41,a,a,infinitive,2,at,function,75.4,1,1,5.7241931
1,inf16,a,a,infinitive,4,at,function,75.4,1,1,5.7241931
1,inf50,a,a,infinitive,-3,at,function,75.4,1,1,5.7241931
1,inf30,a,a,infinitive,0,at,function,75.4,1,1,5.7241931
1,inf37,a,a,infinitive,-5,at,function,75.4,1,1,5.7241931
1,inf2,a,a,infinitive,1,at,function,75.4,1,1,5.7241931
2,inf0,abeja,abeja,infinitive,4,bee,noun,49.2,5,1,2.442479769
2,inf41,abeja,abeja,infinitive,2,bee,noun,49.2,5,1,2.442479769
2,inf39,abeja,abeja,infinitive,-2,bee,noun,49.2,5,1,2.442479769
2,inf15,abeja,abeja,infinitive,-2,bee,noun,49.2,5,1,2.442479769
2,inf18,abeja,abeja,infinitive,2,bee,noun,49.2,5,1,2.442479769
2,inf16,abeja,abeja,infinitive,-1,bee,noun,49.2,5,1,2.442479769
2,inf30,abeja,abeja,infinitive,2,bee,noun,49.2,5,1,2.442479769
2,inf14,abeja,abeja,infinitive,-1,bee,noun,49.2,5,1,2.442479769
2,inf46,abeja,abeja,infinitive,0,bee,noun,49.2,5,1,2.442479769
2,inf38,abeja,abeja,infinitive,3,bee,noun,49.2,5,1,2.442479769
3,inf59,abrir,abre,infinitive,5,open,verb,80,5,1,3.802773725
3,inf56,abrir,abre,infinitive,0,open,verb,80,5,1,3.802773725
3,inf25,abrir,abre,infinitive,0,open,verb,80,5,1,3.802773725
3,inf17,abrir,abre,infinitive,2,open,verb,80,5,1,3.802773725
3,inf35,abrir,abre,infinitive,5,open,verb,80,5,1,3.802773725
3,inf29,abrir,abre,infinitive,4,open,verb,80,5,1,3.802773725
3,inf55,abrir,abre,infinitive,5,open,verb,80,5,1,3.802773725
3,inf50,abrir,abre,infinitive,0,open,verb,80,5,1,3.802773725
3,inf36,abrir,abre,infinitive,-1,open,verb,80,5,1,3.802773725
3,inf54,abrir,abre,infinitive,-2,open,verb,80,5,1,3.802773725
3,inf6,abrir,abre,infinitive,0,open,verb,80,5,1,3.802773725
3,inf46,abrir,abre,infinitive,5,open,verb,80,5,1,3.802773725
3,inf9,abrir,abre,infinitive,2,open,verb,80,5,1,3.802773725
3,inf41,abrir,abre,infinitive,2,open,verb,80,5,1,3.802773725
4,inf8,abrigo,abrigo,infinitive,5,coat,noun,35.4,6,1,2.607455023
4,inf25,abrigo,abrigo,infinitive,-3,coat,noun,35.4,6,1,2.607455023
4,inf4,abrigo,abrigo,infinitive,0,coat,noun,35.4,6,1,2.607455023
4,inf2,abrigo,abrigo,infinitive,4,coat,noun,35.4,6,1,2.607455023
4,inf33,abrigo,abrigo,infinitive,1,coat,noun,35.4,6,1,2.607455023
4,inf28,abrigo,abrigo,infinitive,0,coat,noun,35.4,6,1,2.607455023
4,inf17,abrigo,abrigo,infinitive,-1,coat,noun,35.4,6,1,2.607455023
4,inf1,abrigo,abrigo,infinitive,0,coat,noun,35.4,6,1,2.607455023
4,inf42,abrigo,abrigo,infinitive,0,coat,noun,35.4,6,1,2.607455023
4,inf20,abrigo,abrigo,infinitive,0,coat,noun,35.4,6,1,2.607455023
5,inf44,abuela,abuela,infinitive,-3,grandma,noun,80,6,2,3.137670537
5,inf48,abuela,abuela,infinitive,-2,grandma,noun,80,6,2,3.137670537
5,inf21,abuela,abuela,infinitive,0,grandma,noun,80,6,2,3.137670537
5,inf25,abuela,abuela,infinitive,0,grandma,noun,80,6,2,3.137670537
5,inf23,abuela,abuela,infinitive,5,grandma,noun,80,6,2,3.137670537
5,inf14,abuela,abuela,infinitive,2,grandma,noun,80,6,2,3.137670537
5,inf10,abuela,abuela,infinitive,1,grandma,noun,80,6,2,3.137670537
5,inf2,abuela,abuela,infinitive,5,grandma,noun,80,6,2,3.137670537
5,inf29,abuela,abuela,infinitive,3,grandma,noun,80,6,2,3.137670537
5,inf37,abuela,abuela,infinitive,-2,grandma,noun,80,6,2,3.137670537
5,inf8,abuela,abuela,infinitive,5,grandma,noun,80,6,2,3.137670537
6,inf61,abuelo,abuelo,infinitive,3,grandpa,noun,73.8,6,2,3.180412633
6,inf43,abuelo,abuelo,infinitive,1,grandpa,noun,73.8,6,2,3.180412633
6,inf55,abuelo,abuelo,infinitive,5,grandpa,noun,73.8,6,2,3.180412633
6,inf59,abuelo,abuelo,infinitive,5,grandpa,noun,73.8,6,2,3.180412633
6,inf48,abuelo,abuelo,infinitive,0,grandpa,noun,73.8,6,2,3.180412633
6,inf57,abuelo,abuelo,infinitive,0,grandpa,noun,73.8,6,2,3.180412633
6,inf35,abuelo,abuelo,infinitive,5,grandpa,noun,73.8,6,2,3.180412633
6,inf44,abuelo,abuelo,infinitive,-4,grandpa,noun,73.8,6,2,3.180412633
6,inf36,abuelo,abuelo,infinitive,3,grandpa,noun,73.8,6,2,3.180412633
6,inf1,abuelo,abuelo,infinitive,0,grandpa,noun,73.8,6,2,3.180412633
6,inf3,abuelo,abuelo,infinitive,0,grandpa,noun,73.8,6,2,3.180412633
6,inf10,abuelo,abuelo,infinitive,3,grandpa,noun,73.8,6,2,3.180412633
6,inf47,abuelo,abuelo,infinitive,-2,grandpa,noun,73.8,6,2,3.180412633
7,inf69,acabar,acaba,infinitive,2,finish,verb,67.7,6,2,3.802294711
7,inf39,acabar,acaba,infinitive,-1,finish,verb,67.7,6,2,3.802294711
7,inf22,acabar,acaba,infinitive,3,finish,verb,67.7,6,2,3.802294711
7,inf67,acabar,acaba,infinitive,5,finish,verb,67.7,6,2,3.802294711
7,inf38,acabar,acaba,infinitive,3,finish,verb,67.7,6,2,3.802294711
7,inf66,acabar,acaba,infinitive,-5,finish,verb,67.7,6,2,3.802294711
7,inf64,acabar,acaba,infinitive,0,finish,verb,67.7,6,2,3.802294711
7,inf48,acabar,acaba,infinitive,-4,finish,verb,67.7,6,2,3.802294711
7,inf5,acabar,acaba,infinitive,0,finish,verb,67.7,6,2,3.802294711
7,inf63,acabar,acaba,infinitive,1,finish,verb,67.7,6,2,3.802294711
7,inf65,acabar,acaba,infinitive,0,finish,verb,67.7,6,2,3.802294711
7,inf70,acabar,acaba,infinitive,-5,finish,verb,67.7,6,2,3.802294711
7,inf72,acabar,acaba,infinitive,-2,finish,verb,67.7,6,2,3.802294711
8,inf14,acompa_ar,acompa_a,infinitive,3,go with,verb,50.8,9,2,3.451786436
8,inf35,acompa_ar,acompa_a,infinitive,5,go with,verb,50.8,9,2,3.451786436
8,inf13,acompa_ar,acompa_a,infinitive,1,go with,verb,50.8,9,2,3.451786436
8,inf7,acompa_ar,acompa_a,infinitive,2,go with,verb,50.8,9,2,3.451786436
8,inf3,acompa_ar,acompa_a,infinitive,2,go with,verb,50.8,9,2,3.451786436
8,inf34,acompa_ar,acompa_a,infinitive,3,go with,verb,50.8,9,2,3.451786436
8,inf41,acompa_ar,acompa_a,infinitive,2,go with,verb,50.8,9,2,3.451786436
8,inf20,acompa_ar,acompa_a,infinitive,0,go with,verb,50.8,9,2,3.451786436
8,inf46,acompa_ar,acompa_a,infinitive,5,go with,verb,50.8,9,2,3.451786436
8,inf51,acompa_ar,acompa_a,infinitive,0,go with,verb,50.8,9,2,3.451786436
8,inf36,acompa_ar,acompa_a,infinitive,-2,go with,verb,50.8,9,2,3.451786436
9,inf45,acostar,acuesta,infinitive,-3,lay down,verb,76.9,7,2,2.915927212
9,inf8,acostar,acuesta,infinitive,0,lay down,verb,76.9,7,2,2.915927212
9,inf25,acostar,acuesta,infinitive,0,lay down,verb,76.9,7,2,2.915927212
9,inf39,acostar,acuesta,infinitive,1,lay down,verb,76.9,7,2,2.915927212
9,inf43,acostar,acuesta,infinitive,3,lay down,verb,76.9,7,2,2.915927212
9,inf44,acostar,acuesta,infinitive,-4,lay down,verb,76.9,7,2,2.915927212
9,inf24,acostar,acuesta,infinitive,1,lay down,verb,76.9,7,2,2.915927212
9,inf36,acostar,acuesta,infinitive,-1,lay down,verb,76.9,7,2,2.915927212
9,inf12,acostar,acuesta,infinitive,1,lay down,verb,76.9,7,2,2.915927212
9,inf6,acostar,acuesta,infinitive,2,lay down,verb,76.9,7,2,2.915927212
10,inf57,adentro,adentro,infinitive,0,inside,function,56.9,7,1,3.062205809
10,inf30,adentro,adentro,infinitive,-2,inside,function,56.9,7,1,3.062205809
10,inf32,adentro,adentro,infinitive,-1,inside,function,56.9,7,1,3.062205809
10,inf24,adentro,adentro,infinitive,-3,inside,function,56.9,7,1,3.062205809
10,inf62,adentro,adentro,infinitive,3,inside,function,56.9,7,1,3.062205809
10,inf50,adentro,adentro,infinitive,-3,inside,function,56.9,7,1,3.062205809
10,inf5,adentro,adentro,infinitive,-2,inside,function,56.9,7,1,3.062205809
10,inf0,adentro,adentro,infinitive,0,inside,function,56.9,7,1,3.062205809
10,inf42,adentro,adentro,infinitive,0,inside,function,56.9,7,1,3.062205809
10,inf6,adentro,adentro,infinitive,2,inside,function,56.9,7,1,3.062205809
11,inf34,adi_s,adi_s,infinitive,4,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,inf55,adi_s,adi_s,infinitive,5,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,inf9,adi_s,adi_s,infinitive,2,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,inf12,adi_s,adi_s,infinitive,4,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,inf57,adi_s,adi_s,infinitive,0,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,inf45,adi_s,adi_s,infinitive,2,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,inf58,adi_s,adi_s,infinitive,5,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,inf7,adi_s,adi_s,infinitive,1,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,inf27,adi_s,adi_s,infinitive,5,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,inf41,adi_s,adi_s,infinitive,-1,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,inf61,adi_s,adi_s,infinitive,3,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,m83,adi s,adi_s,infinitive,0,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,m84,adi s,adi_s,infinitive,1,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,m85,adi s,adi_s,infinitive,4,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,m86,adi s,adi_s,infinitive,0,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,m87,adi s,adi_s,infinitive,5,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,m88,adi s,adi_s,infinitive,0,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,m89,adi s,adi_s,infinitive,4,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,m90,adi s,adi_s,infinitive,1,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
11,m91,adi s,adi_s,infinitive,-2,bye,onomatopoeia and interjections,92.3,5,1,2.766412847
12,inf16,afuera,afuera,infinitive,-3,outside,function,69.2,6,1,3.075181855
12,inf15,afuera,afuera,infinitive,-2,outside,function,69.2,6,1,3.075181855
12,inf62,afuera,afuera,infinitive,0,outside,function,69.2,6,1,3.075181855
12,inf33,afuera,afuera,infinitive,1,outside,function,69.2,6,1,3.075181855
12,inf60,afuera,afuera,infinitive,-1,outside,function,69.2,6,1,3.075181855
12,inf19,afuera,afuera,infinitive,-5,outside,function,69.2,6,1,3.075181855
12,inf28,afuera,afuera,infinitive,-3,outside,function,69.2,6,1,3.075181855
12,inf20,afuera,afuera,infinitive,-3,outside,function,69.2,6,1,3.075181855
12,inf58,afuera,afuera,infinitive,0,outside,function,69.2,6,1,3.075181855
12,inf55,afuera,afuera,infinitive,5,outside,function,69.2,6,1,3.075181855
13,inf28,agarrar,agarra,infinitive,-2,take,verb,60,6,2,3.000867722
13,inf45,agarrar,agarra,infinitive,2,take,verb,60,6,2,3.000867722
13,inf3,agarrar,agarra,infinitive,5,take,verb,60,6,2,3.000867722
13,inf27,agarrar,agarra,infinitive,-5,take,verb,60,6,2,3.000867722
13,inf42,agarrar,agarra,infinitive,0,take,verb,60,6,2,3.000867722
13,inf25,agarrar,agarra,infinitive,0,take,verb,60,6,2,3.000867722
13,inf47,agarrar,agarra,infinitive,5,take,verb,60,6,2,3.000867722
13,inf6,agarrar,agarra,infinitive,3,take,verb,60,6,2,3.000867722
13,inf51,agarrar,agarra,infinitive,2,take,verb,60,6,2,3.000867722
13,inf34,agarrar,agarra,infinitive,4,take,verb,60,6,2,3.000867722
13,inf32,agarrar,agarra,infinitive,-1,take,verb,60,6,2,3.000867722
13,inf50,agarrar,agarra,infinitive,-1,take,verb,60,6,2,3.000867722
14,inf33,agua,agua,infinitive,0,water,noun,100,4,1,3.927164974
14,inf80,agua,agua,infinitive,-2,water,noun,100,4,1,3.927164974
14,inf10,agua,agua,infinitive,5,water,noun,100,4,1,3.927164974
14,inf20,agua,agua,infinitive,4,water,noun,100,4,1,3.927164974
14,inf81,agua,agua,infinitive,5,water,noun,100,4,1,3.927164974
14,inf15,agua,agua,infinitive,3,water,noun,100,4,1,3.927164974
14,inf22,agua,agua,infinitive,2,water,noun,100,4,1,3.927164974
14,inf36,agua,agua,infinitive,3,water,noun,100,4,1,3.927164974
14,inf11,agua,agua,infinitive,5,water,noun,100,4,1,3.927164974
14,inf79,agua,agua,infinitive,1,water,noun,100,4,1,3.927164974
14,inf78,agua,agua,infinitive,5,water,noun,100,4,1,3.927164974
14,inf29,agua,agua,infinitive,5,water,noun,100,4,1,3.927164974
14,inf82,agua,agua,infinitive,5,water,noun,100,4,1,3.927164974
14,inf44,agua,agua,infinitive,-4,water,noun,100,4,1,3.927164974
15,inf28,ahê,ahê,infinitive,5,there,function,72.3,2,1,3.978363147
15,inf82,ahê,ahê,infinitive,2,there,function,72.3,2,1,3.978363147
15,inf29,ahê,ahê,infinitive,-2,there,function,72.3,2,1,3.978363147
15,inf80,ahê,ahê,infinitive,0,there,function,72.3,2,1,3.978363147
15,inf79,ahê,ahê,infinitive,3,there,function,72.3,2,1,3.978363147
15,inf4,ahê,ahê,infinitive,4,there,function,72.3,2,1,3.978363147
15,inf81,ahê,ahê,infinitive,-5,there,function,72.3,2,1,3.978363147
15,inf60,ahê,ahê,infinitive,-1,there,function,72.3,2,1,3.978363147
15,inf7,ahê,ahê,infinitive,1,there,function,72.3,2,1,3.978363147
15,inf55,ahê,ahê,infinitive,5,there,function,72.3,2,1,3.978363147
15,inf46,ahê,ahê,infinitive,0,there,function,72.3,2,1,3.978363147
15,inf78,ahê,ahê,infinitive,2,there,function,72.3,2,1,3.978363147
16,inf60,ahora,ahora,infinitive,-2,now,function,58.5,4,1,4.322839273
16,inf57,ahora,ahora,infinitive,0,now,function,58.5,4,1,4.322839273
16,inf43,ahora,ahora,infinitive,4,now,function,58.5,4,1,4.322839273
16,inf38,ahora,ahora,infinitive,-2,now,function,58.5,4,1,4.322839273
16,inf33,ahora,ahora,infinitive,1,now,function,58.5,4,1,4.322839273
16,inf11,ahora,ahora,infinitive,2,now,function,58.5,4,1,4.322839273
16,inf55,ahora,ahora,infinitive,5,now,function,58.5,4,1,4.322839273
16,inf47,ahora,ahora,infinitive,5,now,function,58.5,4,1,4.322839273
16,inf15,ahora,ahora,infinitive,2,now,function,58.5,4,1,4.322839273
16,inf53,ahora,ahora,infinitive,2,now,function,58.5,4,1,4.322839273
16,inf1,ahora,ahora,infinitive,0,now,function,58.5,4,1,4.322839273
16,inf34,ahora,ahora,infinitive,2,now,function,58.5,4,1,4.322839273
16,inf58,ahora,ahora,infinitive,2,now,function,58.5,4,1,4.322839273
16,inf51,ahora,ahora,infinitive,1,now,function,58.5,4,1,4.322839273
17,inf62,ahorita,ahorita,infinitive,-3,now,function,58.5,6,2,NA
17,inf48,ahorita,ahorita,infinitive,1,now,function,58.5,6,2,NA
17,inf29,ahorita,ahorita,infinitive,-1,now,function,58.5,6,2,NA
17,inf44,ahorita,ahorita,infinitive,0,now,function,58.5,6,2,NA
17,inf37,ahorita,ahorita,infinitive,3,now,function,58.5,6,2,NA
17,inf6,ahorita,ahorita,infinitive,-2,now,function,58.5,6,2,NA
17,inf2,ahorita,ahorita,infinitive,5,now,function,58.5,6,2,NA
17,inf36,ahorita,ahorita,infinitive,-2,now,function,58.5,6,2,NA
17,inf53,ahorita,ahorita,infinitive,0,now,function,58.5,6,2,NA
17,inf22,ahorita,ahorita,infinitive,3,now,function,58.5,6,2,NA
17,inf59,ahorita,ahorita,infinitive,3,now,function,58.5,6,2,NA
18,inf42,aire,aire,infinitive,2,wind,noun,55.4,3,1,3.669781615
18,inf25,aire,aire,infinitive,5,wind,noun,55.4,3,1,3.669781615
18,inf44,aire,aire,infinitive,-1,wind,noun,55.4,3,1,3.669781615
18,inf1,aire,aire,infinitive,0,wind,noun,55.4,3,1,3.669781615
18,inf43,aire,aire,infinitive,2,wind,noun,55.4,3,1,3.669781615
18,inf57,aire,aire,infinitive,0,wind,noun,55.4,3,1,3.669781615
18,inf33,aire,aire,infinitive,0,wind,noun,55.4,3,1,3.669781615
18,inf30,aire,aire,infinitive,2,wind,noun,55.4,3,1,3.669781615
18,inf10,aire,aire,infinitive,5,wind,noun,55.4,3,1,3.669781615
18,inf55,aire,aire,infinitive,5,wind,noun,55.4,3,1,3.669781615
18,inf51,aire,aire,infinitive,0,wind,noun,55.4,3,1,3.669781615
18,inf39,aire,aire,infinitive,5,wind,noun,55.4,3,1,3.669781615
19,inf27,al rato,al rato,infinitive,-2,later,function,46.2,6,3,3.352375495
19,inf17,al rato,al rato,infinitive,-3,later,function,46.2,6,3,3.352375495
19,inf43,al rato,al rato,infinitive,3,later,function,46.2,6,3,3.352375495
19,inf11,al rato,al rato,infinitive,0,later,function,46.2,6,3,3.352375495
19,inf0,al rato,al rato,infinitive,0,later,function,46.2,6,3,3.352375495
19,inf40,al rato,al rato,infinitive,-2,later,function,46.2,6,3,3.352375495
19,inf3,al rato,al rato,infinitive,0,later,function,46.2,6,3,3.352375495
19,inf19,al rato,al rato,infinitive,-5,later,function,46.2,6,3,3.352375495
19,inf10,al rato,al rato,infinitive,0,later,function,46.2,6,3,3.352375495
19,inf29,al rato,al rato,infinitive,0,later,function,46.2,6,3,3.352375495
20,inf57,alberca,alberca,infinitive,0,pool,noun,41.5,7,1,NA
20,inf28,alberca,alberca,infinitive,0,pool,noun,41.5,7,1,NA
20,inf55,alberca,alberca,infinitive,5,pool,noun,41.5,7,1,NA
20,inf59,alberca,alberca,infinitive,4,pool,noun,41.5,7,1,NA
20,inf45,alberca,alberca,infinitive,0,pool,noun,41.5,7,1,NA
20,inf10,alberca,alberca,infinitive,-4,pool,noun,41.5,7,1,NA
20,inf19,alberca,alberca,infinitive,-5,pool,noun,41.5,7,1,NA
20,inf26,alberca,alberca,infinitive,0,pool,noun,41.5,7,1,NA
20,inf38,alberca,alberca,infinitive,0,pool,noun,41.5,7,1,NA
20,inf37,alberca,alberca,infinitive,-2,pool,noun,41.5,7,1,NA
21,inf44,all_,all_,infinitive,-4,there,function,73.8,3,1,3.748575617
21,inf14,all_,all_,infinitive,0,there,function,73.8,3,1,3.748575617
21,inf32,all_,all_,infinitive,4,there,function,73.8,3,1,3.748575617
21,inf34,all_,all_,infinitive,4,there,function,73.8,3,1,3.748575617
21,inf30,all_,all_,infinitive,2,there,function,73.8,3,1,3.748575617
21,inf19,all_,all_,infinitive,-5,there,function,73.8,3,1,3.748575617
21,inf9,all_,all_,infinitive,-2,there,function,73.8,3,1,3.748575617
21,inf22,all_,all_,infinitive,3,there,function,73.8,3,1,3.748575617
21,inf4,all_,all_,infinitive,0,there,function,73.8,3,1,3.748575617
21,inf21,all_,all_,infinitive,2,there,function,73.8,3,1,3.748575617
22,inf4,allê,allê,infinitive,1,there,function,50.8,3,1,3.991491889
22,inf8,allê,allê,infinitive,0,there,function,50.8,3,1,3.991491889
22,inf17,allê,allê,infinitive,0,there,function,50.8,3,1,3.991491889
22,inf14,allê,allê,infinitive,1,there,function,50.8,3,1,3.991491889
22,inf27,allê,allê,infinitive,1,there,function,50.8,3,1,3.991491889
22,inf40,allê,allê,infinitive,-1,there,function,50.8,3,1,3.991491889
22,inf6,allê,allê,infinitive,1,there,function,50.8,3,1,3.991491889
22,inf11,allê,allê,infinitive,0,there,function,50.8,3,1,3.991491889
22,inf2,allê,allê,infinitive,5,there,function,50.8,3,1,3.991491889
22,inf36,allê,allê,infinitive,0,there,function,50.8,3,1,3.991491889
22,inf16,allê,allê,infinitive,2,there,function,50.8,3,1,3.991491889
23,inf76,almohada,almohada,infinitive,0,pillow,noun,72.3,8,1,2.481442629
23,inf1,almohada,almohada,infinitive,0,pillow,noun,72.3,8,1,2.481442629
23,inf45,almohada,almohada,infinitive,4,pillow,noun,72.3,8,1,2.481442629
23,inf77,almohada,almohada,infinitive,-2,pillow,noun,72.3,8,1,2.481442629
23,inf54,almohada,almohada,infinitive,0,pillow,noun,72.3,8,1,2.481442629
23,inf73,almohada,almohada,infinitive,0,pillow,noun,72.3,8,1,2.481442629
23,inf74,almohada,almohada,infinitive,0,pillow,noun,72.3,8,1,2.481442629
23,inf66,almohada,almohada,infinitive,0,pillow,noun,72.3,8,1,2.481442629
23,inf28,almohada,almohada,infinitive,5,pillow,noun,72.3,8,1,2.481442629
23,inf70,almohada,almohada,infinitive,-5,pillow,noun,72.3,8,1,2.481442629
23,inf52,almohada,almohada,infinitive,0,pillow,noun,72.3,8,1,2.481442629
23,inf64,almohada,almohada,infinitive,0,pillow,noun,72.3,8,1,2.481442629
23,inf75,almohada,almohada,infinitive,-4,pillow,noun,72.3,8,1,2.481442629
24,inf48,almorzar,almuerza,infinitive,-5,eat lunch,verb,32.3,8,1,2.503790683
24,inf40,almorzar,almuerza,infinitive,-1,eat lunch,verb,32.3,8,1,2.503790683
24,inf47,almorzar,almuerza,infinitive,2,eat lunch,verb,32.3,8,1,2.503790683
24,inf19,almorzar,almuerza,infinitive,-5,eat lunch,verb,32.3,8,1,2.503790683
24,inf4,almorzar,almuerza,infinitive,0,eat lunch,verb,32.3,8,1,2.503790683
24,inf22,almorzar,almuerza,infinitive,3,eat lunch,verb,32.3,8,1,2.503790683
24,inf27,almorzar,almuerza,infinitive,0,eat lunch,verb,32.3,8,1,2.503790683
24,inf37,almorzar,almuerza,infinitive,-4,eat lunch,verb,32.3,8,1,2.503790683
24,inf12,almorzar,almuerza,infinitive,0,eat lunch,verb,32.3,8,1,2.503790683
24,inf18,almorzar,almuerza,infinitive,4,eat lunch,verb,32.3,8,1,2.503790683
25,inf19,alto,alto,infinitive,-5,tall,adjective,36.9,4,2,3.888853167
25,inf35,alto,alto,infinitive,5,tall,adjective,36.9,4,2,3.888853167
25,inf42,alto,alto,infinitive,-3,tall,adjective,36.9,4,2,3.888853167
25,inf26,alto,alto,infinitive,3,tall,adjective,36.9,4,2,3.888853167
25,inf14,alto,alto,infinitive,-2,tall,adjective,36.9,4,2,3.888853167
25,inf43,alto,alto,infinitive,3,tall,adjective,36.9,4,2,3.888853167
25,inf41,alto,alto,infinitive,2,tall,adjective,36.9,4,2,3.888853167
25,inf24,alto,alto,infinitive,1,tall,adjective,36.9,4,2,3.888853167
25,inf29,alto,alto,infinitive,3,tall,adjective,36.9,4,2,3.888853167
25,inf27,alto,alto,infinitive,-3,tall,adjective,36.9,4,2,3.888853167
25,inf17,alto,alto,infinitive,2,tall,adjective,36.9,4,2,3.888853167
25,inf10,alto,alto,infinitive,3,tall,adjective,36.9,4,2,3.888853167
27,inf31,amarillo,amarillo,infinitive,2,yellow,adjective,53.8,7,2,3.095169351
27,inf10,amarillo,amarillo,infinitive,3,yellow,adjective,53.8,7,2,3.095169351
27,inf72,amarillo,amarillo,infinitive,0,yellow,adjective,53.8,7,2,3.095169351
27,inf70,amarillo,amarillo,infinitive,-5,yellow,adjective,53.8,7,2,3.095169351
27,inf8,amarillo,amarillo,infinitive,5,yellow,adjective,53.8,7,2,3.095169351
27,inf63,amarillo,amarillo,infinitive,3,yellow,adjective,53.8,7,2,3.095169351
27,inf65,amarillo,amarillo,infinitive,-1,yellow,adjective,53.8,7,2,3.095169351
27,inf26,amarillo,amarillo,infinitive,2,yellow,adjective,53.8,7,2,3.095169351
27,inf62,amarillo,amarillo,infinitive,3,yellow,adjective,53.8,7,2,3.095169351
27,inf56,amarillo,amarillo,infinitive,0,yellow,adjective,53.8,7,2,3.095169351
27,inf45,amarillo,amarillo,infinitive,-1,yellow,adjective,53.8,7,2,3.095169351
28,inf32,amarrar,amarra,infinitive,-1,tie,verb,47.7,6,1,NA
28,inf66,amarrar,amarra,infinitive,-5,tie,verb,47.7,6,1,NA
28,inf15,amarrar,amarra,infinitive,-2,tie,verb,47.7,6,1,NA
28,inf59,amarrar,amarra,infinitive,5,tie,verb,47.7,6,1,NA
28,inf29,amarrar,amarra,infinitive,-2,tie,verb,47.7,6,1,NA
28,inf34,amarrar,amarra,infinitive,4,tie,verb,47.7,6,1,NA
28,inf71,amarrar,amarra,infinitive,3,tie,verb,47.7,6,1,NA
28,inf20,amarrar,amarra,infinitive,-2,tie,verb,47.7,6,1,NA
28,inf67,amarrar,amarra,infinitive,2,tie,verb,47.7,6,1,NA
28,inf69,amarrar,amarra,infinitive,5,tie,verb,47.7,6,1,NA
28,inf70,amarrar,amarra,infinitive,-5,tie,verb,47.7,6,1,NA
28,inf65,amarrar,amarra,infinitive,1,tie,verb,47.7,6,1,NA
28,inf63,amarrar,amarra,infinitive,1,tie,verb,47.7,6,1,NA
28,inf41,amarrar,amarra,infinitive,1,tie,verb,47.7,6,1,NA
28,inf46,amarrar,amarra,infinitive,5,tie,verb,47.7,6,1,NA
28,inf50,amarrar,amarra,infinitive,1,tie,verb,47.7,6,1,NA
28,inf48,amarrar,amarra,infinitive,-3,tie,verb,47.7,6,1,NA
29,inf55,amiga,amiga,infinitive,5,friend,noun,50.8,5,2,3.165541077
29,inf17,amiga,amiga,infinitive,5,friend,noun,50.8,5,2,3.165541077
29,inf53,amiga,amiga,infinitive,-3,friend,noun,50.8,5,2,3.165541077
29,inf57,amiga,amiga,infinitive,1,friend,noun,50.8,5,2,3.165541077
29,inf46,amiga,amiga,infinitive,5,friend,noun,50.8,5,2,3.165541077
29,inf35,amiga,amiga,infinitive,5,friend,noun,50.8,5,2,3.165541077
29,inf4,amiga,amiga,infinitive,1,friend,noun,50.8,5,2,3.165541077
29,inf25,amiga,amiga,infinitive,3,friend,noun,50.8,5,2,3.165541077
29,inf48,amiga,amiga,infinitive,-5,friend,noun,50.8,5,2,3.165541077
