language,form,measure,lexical_category,lexical_class,uni_lemma,words,aoa
Italian,WG,understands,nouns,nouns,candy,caramella,16.544719115306
Italian,WG,understands,nouns,nouns,cap,tappo,17.4028603009944
Italian,WG,understands,nouns,nouns,car,automobile,11.4822152018285
Italian,WG,understands,nouns,nouns,carpet,tappeto,18.4060224996871
Italian,WG,understands,nouns,nouns,carrots,carote,18.9227996387938
Italian,WG,understands,nouns,nouns,cat,gatto,10.3643422524902
Italian,WG,understands,nouns,nouns,chair,sedia,13.9460295945817
Italian,WG,understands,nouns,nouns,cheese,formaggio,15.9647366034493
Italian,WG,understands,nouns,nouns,chick,pulcino,19.2628599021389
Italian,WG,understands,nouns,nouns,chicken (food),pollo,18.3288769311799
Italian,WG,understands,nouns,nouns,chocolate,cioccolata,18.2835471168539
Italian,WG,understands,nouns,nouns,clock,orologio,14.7500294306288
Italian,WG,understands,nouns,nouns,closet,armadio,18.1594674483258
Italian,WG,understands,nouns,nouns,clouds,nuvole,20.7702443624667
Italian,WG,understands,nouns,nouns,coat,cappotto,17.0835776313219
Italian,WG,understands,nouns,nouns,comb (object),pettine,13.9914815896124
Italian,WG,understands,nouns,nouns,cookie,biscotti,10.2379125029722
Italian,WG,understands,nouns,nouns,couch,divano,15.3930572016897
Italian,WG,understands,nouns,nouns,country,campagna,27.9385121267612
Italian,WG,understands,nouns,nouns,cover,coperchio,19.4051361541567
Italian,WG,understands,nouns,nouns,cow,mucca,14.4750379388438
Italian,WG,understands,nouns,nouns,cracker,cracker,17.3104623476874
Italian,WG,understands,nouns,nouns,crib,culla,19.9908971895582
Italian,WG,understands,nouns,nouns,crocodile,coccodrillo,20.1729817993688
Italian,WG,understands,nouns,nouns,cup,tazza,18.5372513875862
Italian,WG,understands,nouns,nouns,diaper,pannolino,11.0856815167316
Italian,WG,understands,nouns,nouns,dish,piatto,13.5932177489444
Italian,WG,understands,nouns,nouns,dog,cane,8.94333815727432
Italian,WG,understands,nouns,nouns,doll,bambola,15.1679185962559
Italian,WG,understands,nouns,nouns,donkey,asino,19.5715647937049
Italian,WG,understands,nouns,nouns,door,porta,13.3604185191172
Italian,WG,understands,nouns,nouns,drawer,cassetto,14.8866787270343
Italian,WG,understands,nouns,nouns,dress (object),vestito,21.2399266682432
Italian,WG,understands,nouns,nouns,duck,papera,18.2410578036141
Italian,WG,understands,nouns,nouns,ear,orecchio,15.0936222403201
Italian,WG,understands,nouns,nouns,earth,terra,19.8815240524374
Italian,WG,understands,nouns,nouns,egg,uovo,17.533607936228
Italian,WG,understands,nouns,nouns,elephant,elefante,19.146654305659
Italian,WG,understands,nouns,nouns,elevator,ascensore,19.4158749750478
Italian,WG,understands,nouns,nouns,eye,occhio,13.2463540203937
Italian,WG,understands,nouns,nouns,face,faccia,16.8217524869794
Italian,WG,understands,nouns,nouns,fawn,cerbiatto,27.3188366623247
Italian,WG,understands,nouns,nouns,feet,piede,11.0902629260995
Italian,WG,understands,nouns,nouns,finger,dito,13.8541623350933
Italian,WG,understands,nouns,nouns,fish (animal),pesciolino,14.1500413151813
Italian,WG,understands,nouns,nouns,flower,fiore,14.4020803433136
Italian,WG,understands,nouns,nouns,fly,mosca,20.7864754218755
Italian,WG,understands,nouns,nouns,fork,forchetta,15.6493294673127
Italian,WG,understands,nouns,nouns,frog,rana,19.1645132935432
Italian,WG,understands,nouns,nouns,garage,garage,23.0900358115148
Italian,WG,understands,nouns,nouns,garden,giardino,21.0271159392152
Italian,WG,understands,nouns,nouns,giraffe,giraffa,22.277963414143
Italian,WG,understands,nouns,nouns,glass,bicchiere,11.1941800550817
Italian,WG,understands,nouns,nouns,glasses,occhiali,14.9910750477949
Italian,WG,understands,nouns,nouns,gloves,guanti,18.8597209885094
Italian,WG,understands,nouns,nouns,goat,capra,21.7668903362595
Italian,WG,understands,nouns,nouns,goose,oca,21.645476763541
Italian,WG,understands,nouns,nouns,grapes,uva,18.2089146875136
Italian,WG,understands,nouns,nouns,hair,capelli,11.3225359466793
Italian,WG,understands,nouns,nouns,hammer,martello,23.0743792197874
Italian,WG,understands,nouns,nouns,hand,mano,10.7412255568373
Italian,WG,understands,nouns,nouns,hat,cappello,12.7752723775197
Italian,WG,understands,nouns,nouns,head,testa,14.4501644827541
Italian,WG,understands,nouns,nouns,hen,gallina,15.3074605007281
Italian,WG,understands,nouns,nouns,high chair,seggiolone,12.4529505901951
Italian,WG,understands,nouns,nouns,hippopotamus,ippopotamo,24.3031063180841
Italian,WG,understands,nouns,nouns,home,casa,14.5283354876285
Italian,WG,understands,nouns,nouns,honey,miele,23.7017990637667
Italian,WG,understands,nouns,nouns,horse,cavallo,13.3285915180579
Italian,WG,understands,nouns,nouns,ice cream,gelato,16.3721316708337
Italian,WG,understands,nouns,nouns,jacket,giacca,17.8310575263429
Italian,WG,understands,nouns,nouns,keys,chiave,13.1793950265508
Italian,WG,understands,nouns,nouns,kindergarten,asilo,15.7097535070822
Italian,WG,understands,nouns,nouns,kitchen,cucina,14.1374546702
Italian,WG,understands,nouns,nouns,knife,coltello,18.6800464229539
Italian,WG,understands,nouns,nouns,lamb,agnello,25.0442556446046
Italian,WG,understands,nouns,nouns,lawn,prato,21.214395170824
Italian,WG,understands,nouns,nouns,leg,gambe,15.8227992480155
Italian,WG,understands,nouns,nouns,light,luce,12.9061673100028
Italian,WG,understands,nouns,nouns,lion,leone,18.454234949312
Italian,WG,understands,nouns,nouns,living room,salotto,22.8597969100124
Italian,WG,understands,nouns,nouns,meat,carne,15.7341781565347
Italian,WG,understands,nouns,nouns,meatball,polpette,21.2647996449354
Italian,WG,understands,nouns,nouns,milk,latte,9.46130114805477
Italian,WG,understands,nouns,nouns,mirror,specchio,16.6349433325002
Italian,WG,understands,nouns,nouns,money,soldi,20.2544718125272
Italian,WG,understands,nouns,nouns,monkey,scimmia,20.6289410787269
Italian,WG,understands,nouns,nouns,moon,luna,18.0340348244425
Italian,WG,understands,nouns,nouns,mosquito,zanzara,22.9477859028341
Italian,WG,understands,nouns,nouns,motorcycle,motocicletta,17.7957888456441
Italian,WG,understands,nouns,nouns,mouse,topo,19.7614919477388
Italian,WG,understands,nouns,nouns,mouth,bocca,11.5381686854482
Italian,WG,understands,nouns,nouns,music,musica,12.3602707212163
Italian,WG,understands,nouns,nouns,necklace,collana,19.850358414612
Italian,WG,understands,nouns,nouns,nose,naso,12.1768349639421
Italian,WG,understands,nouns,nouns,orange (food),arancia,18.8854852969296
Italian,WG,understands,nouns,nouns,pacifier,ciuccio,10.9630086543666
Italian,WG,understands,nouns,nouns,pajamas,pigiama,15.2248036656327
Italian,WG,understands,nouns,nouns,pants,pantaloni,16.0172981324251
Italian,WG,understands,nouns,nouns,pap,pappa,6.65742785956223
Italian,WG,understands,nouns,nouns,paper,giornale,18.4692143318817
Italian,WG,understands,nouns,nouns,pasta,pasta,15.3680128061105
Italian,WG,understands,nouns,nouns,peach,pesca,21.0395566082316
Italian,WG,understands,nouns,nouns,pear,pera,15.6489245935094
Italian,WG,understands,nouns,nouns,peas,piselli,19.6014531001475
Italian,WG,understands,nouns,nouns,pen,matita/penna,13.6912249693174
Italian,WG,understands,nouns,nouns,penguin,pinguino,22.1443404682628
Italian,WG,understands,nouns,nouns,penis,organo genitale masch,19.4170506949016
Italian,WG,understands,nouns,nouns,phone,fon,17.0681742099282
Italian,WG,understands,nouns,nouns,pig,maiale,17.8721596333518
Italian,WG,understands,nouns,nouns,pillow,cuscino,15.6561608101806
Italian,WG,understands,nouns,nouns,plant,pianta,18.4618337451982
Italian,WG,understands,nouns,nouns,playground,parco giochi,20.8369893565976
Italian,WG,understands,nouns,nouns,porch,terrazza,23.2772037326674
Italian,WG,understands,nouns,nouns,pot,pentola,17.5843388629798
Italian,WG,understands,nouns,nouns,potato,patate,17.2252058299207
Italian,WG,understands,nouns,nouns,potty,vasino,20.3346566382722
Italian,WG,understands,nouns,nouns,rain,pioggia,17.5187794775702
Italian,WG,understands,nouns,nouns,refrigerator,frigorifero,16.5969838995922
Italian,WG,understands,nouns,nouns,rice,riso,19.3765107266093
Italian,WG,understands,nouns,nouns,rock,montagna,22.8372229744926
Italian,WG,understands,nouns,nouns,room,camera,15.0357700745492
Italian,WG,understands,nouns,nouns,rooster,gallo,18.1361826252656
Italian,WG,understands,nouns,nouns,sauce,sugo,20.6127026206219
Italian,WG,understands,nouns,nouns,scarf,sciarpa,18.4657000815275
Italian,WG,understands,nouns,nouns,scissors,forbici,18.8701550035602
Italian,WG,understands,nouns,nouns,sea,mare,16.5990606822974
Italian,WG,understands,nouns,nouns,sheep,pecora,16.0625474332726
Italian,WG,understands,nouns,nouns,shoe,scarpe,10.7935718343535
Italian,WG,understands,nouns,nouns,shower,doccia,18.1626441732679
Italian,WG,understands,nouns,nouns,sink,lavandino,17.1364982169206
Italian,WG,understands,nouns,nouns,skirt,gonna,22.9834701187046
Italian,WG,understands,nouns,nouns,sky,cielo,18.3185559752854
Italian,WG,understands,nouns,nouns,slide (object),scivolo,17.4941145820114
Italian,WG,understands,nouns,nouns,snow,neve,20.7977809967322
Italian,WG,understands,nouns,nouns,soap,sapone,16.5355721518241
Italian,WG,understands,nouns,nouns,spade,paletta,18.5226111870237
Italian,WG,understands,nouns,nouns,spoon,cucchiaio,12.2478550207104
Italian,WG,understands,nouns,nouns,stairs,scala,16.5137560281852
Italian,WG,understands,nouns,nouns,star,stella,19.584145227155
Italian,WG,understands,nouns,nouns,stone,sasso,19.0261546660181
Italian,WG,understands,nouns,nouns,store,negozio,22.6203742727206
Italian,WG,understands,nouns,nouns,street,strada,19.8764078640136
Italian,WG,understands,nouns,nouns,stroller,passeggino,12.0983349043095
Italian,WG,understands,nouns,nouns,sugar,zucchero,20.2924317856662
Italian,WG,understands,nouns,nouns,sun,sole,17.0138304788018
Italian,WG,understands,nouns,nouns,sweater,maglione,18.5300633389867
Italian,WG,understands,nouns,nouns,swing (object),altalena,17.5721865046302
Italian,WG,understands,nouns,nouns,table,tavolo,15.4834305639866
Italian,WG,understands,nouns,nouns,telephone,telefono,9.66639762342226
Italian,WG,understands,nouns,nouns,tiger,tigre,20.8294924136012
Italian,WG,understands,nouns,nouns,tights,calze,13.4939370884548
Italian,WG,understands,nouns,nouns,tissue,fazzoletto,16.9482424900736
Italian,WG,understands,nouns,nouns,tongue,lingua,15.10432618783
Italian,WG,understands,nouns,nouns,tooth,denti,14.2562218478901
Italian,WG,understands,nouns,nouns,toothbrush,spazzolino da denti,16.0818479271478
Italian,WG,understands,nouns,nouns,top,trottola,22.1020111165371
Italian,WG,understands,nouns,nouns,toy (object),giocattolo,14.3846460336016
Italian,WG,understands,nouns,nouns,tracksuit,tuta,20.4228599792555
Italian,WG,understands,nouns,nouns,train,treno,15.8236238606487
Italian,WG,understands,nouns,nouns,tree,albero,16.4211120327522
Italian,WG,understands,nouns,nouns,truck,camion,18.9754630920606
Italian,WG,understands,nouns,nouns,tummy,pancia,15.1848204331698
Italian,WG,understands,nouns,nouns,turtle,tartaruga,20.5248969861581
Italian,WG,understands,nouns,nouns,tv,televisione/tv,12.2024843980628
Italian,WG,understands,nouns,nouns,umbrella,ombrello,18.4057034207736
Italian,WG,understands,nouns,nouns,underpants,mutande,20.5006998549522
Italian,WG,understands,nouns,nouns,vagina,organo genitale femm,23.2350825134734
Italian,WG,understands,nouns,nouns,washing machine,lavatrice,15.7927889335812
Italian,WG,understands,nouns,nouns,water (beverage),acqua,8.48355568971948
Italian,WG,understands,nouns,nouns,wind,vento,20.1760937238493
Italian,WG,understands,nouns,nouns,window,finestra,16.2578982011249
Italian,WG,understands,nouns,nouns,wolf,lupo,20.1984313047689
Italian,WG,understands,nouns,nouns,yogurt,yogurt,15.2589382330239
Italian,WG,understands,nouns,nouns,zoo,zoo,25.2565980180097
Italian,WG,understands,other,other,a lot,tanto,20.326138674575
Italian,WG,understands,other,other,after,dopo/poi,19.4058640186393
Italian,WG,understands,other,other,again,ancora,16.0016073331306
Italian,WG,understands,other,other,all,tutto,20.7575891566143
Italian,WG,understands,other,other,any,"niente, un po'",18.1348150618044
Italian,WG,understands,other,other,aunt,zia,12.9935278147315
Italian,WG,understands,other,other,baa baa,beh beh,15.8816545306705
Italian,WG,understands,other,other,babysitter,babysitter/tata,29.5400877329037
Italian,WG,understands,other,other,badness,bua,14.2186551925666
Italian,WG,understands,other,other,barber,barbiere,29.2273708552068
Italian,WG,understands,other,other,bath,fare il bagno,10.3330542386896
Italian,WG,understands,other,other,boom,bum (cade),13.8310504043354
Italian,WG,understands,other,other,boy,ragazzo/a,26.9260924638515
Italian,WG,understands,other,other,child,bimbo/a,10.5990132118942
Italian,WG,understands,other,other,child's own name,il suo nome,7.05522454039616
Italian,WG,understands,other,other,choo choo,tuttù,19.1746252610038
Italian,WG,understands,other,other,clop clop,clop clop,22.2518180038212
Italian,WG,understands,other,other,cockadoodledoo,coccodè,15.5553189529308
Italian,WG,understands,other,other,cousin,cugino/a,25.1571454246533
Italian,WG,understands,other,other,cut it out,basta,9.89917631626484
Italian,WG,understands,other,other,daddy,papà,4.56057121529235
Italian,WG,understands,other,other,doctor,dottore,19.1210842314483
Italian,WG,understands,other,other,go potty,fare la popò/pipì,15.4863419868564
Italian,WG,understands,other,other,go-ahead,via,16.3958421872127
Italian,WG,understands,other,other,good boy/girl,bravo,9.44774707598412
